,image_id,street,citi,bed,bath,sqft,price
13609,13609,2,"Cambria, CA",2,2.0,1163,355000
13610,13610,1,"Paso Robles, CA",3,2.0,1380,325000
13611,13611,1,"Paso Robles, CA",3,2.0,1664,325000
13612,13612,1,"Paso Robles, CA",3,2.0,1344,315000
13613,13613,1,"San Miguel, CA",2,1.0,864,337500
13614,13614,1,"Shandon, CA",3,2.0,1298,340000
13615,13615,2,"Paso Robles, CA",2,2.0,837,345000
13616,13616,2,"Paso Robles, CA",2,2.0,1340,348000
13617,13617,2,"Shandon, CA",2,1.0,820,295000
13618,13618,2,"Creston, CA",2,2.0,924,350000
13619,13619,2,"Nipomo, CA",3,1.0,1180,399900
13620,13620,2,"San Miguel, CA",3,1.0,991,349000
13621,13621,1,"Paso Robles, CA",2,2.0,1088,385000
13622,13622,2,"Atascadero, CA",2,1.0,784,399000
13623,13623,1,"Grover Beach, CA",2,2.0,1088,389000
13624,13624,2,"Nipomo, CA",3,2.0,1155,399000
13625,13625,1,"Paso Robles, CA",3,2.0,1351,389500
13626,13626,2,"Cambria, CA",2,2.0,1651,400000
13627,13627,2,"Oceano, CA",2,1.0,633,397000
13628,13628,2,"Paso Robles, CA",3,2.0,1440,404900
13629,13629,2,"Santa Margarita, CA",2,2.0,1495,399750
13630,13630,2,"Paso Robles, CA",3,2.1,1394,399000
13631,13631,2,"San Miguel, CA",4,2.0,1404,399500
13632,13632,1,"Paso Robles, CA",3,2.0,1296,355500
13633,13633,1,"Atascadero, CA",2,2.0,1408,378000
13634,13634,2,"Cambria, CA",2,2.0,1163,355000
13635,13635,1,"Paso Robles, CA",3,2.0,1020,370000
13636,13636,2,"Oceano, CA",3,2.1,1197,399000
13637,13637,1,"Los Osos, CA",2,1.0,738,379500
13638,13638,2,"Oceano, CA",2,1.0,911,395000
13639,13639,2,"Oceano, CA",2,2.0,1016,397000
13640,13640,1,"Paso Robles, CA",2,1.1,1400,389000
13641,13641,1,"Nipomo, CA",2,2.0,1440,358000
13642,13642,2,"Paso Robles, CA",2,2.0,837,345000
13643,13643,2,"Paso Robles, CA",2,1.0,1203,399000
13644,13644,2,"Paso Robles, CA",2,2.0,1340,348000
13645,13645,2,"Paso Robles, CA",8,4.0,4356,399000
13646,13646,2,"Paso Robles, CA",2,2.0,1344,395000
13647,13647,2,"Creston, CA",2,2.0,924,350000
13648,13648,1,"Oceano, CA",1,1.0,800,374999
13649,13649,2,"Paso Robles, CA",2,2.1,1044,399000
13650,13650,2,"Paso Robles, CA",2,2.0,1220,399000
13651,13651,1,"Paso Robles, CA",2,1.0,820,389000
13652,13652,2,"Paso Robles, CA",3,2.0,1898,399000
13653,13653,2,"Nipomo, CA",3,1.0,1180,399900
13654,13654,1,"Oceano, CA",2,1.1,1052,444000
13655,13655,1,"Oceano, CA",3,2.1,1197,420000
13656,13656,1,"Nipomo, CA",3,2.0,1340,430000
13657,13657,1,"Atascadero, CA",3,2.0,1440,435000
13658,13658,4,"San Luis Obispo, CA",2,2.0,1000,449000
13659,13659,2,"Atascadero, CA",2,1.0,784,399000
13660,13660,2,"Nipomo, CA",3,2.0,1155,399000
13661,13661,1,"Paso Robles, CA",3,2.0,1152,425000
13662,13662,1,"Nipomo, CA",3,2.0,1050,425500
13663,13663,1,"Paso Robles, CA",3,2.0,1626,409000
13664,13664,2,"Cambria, CA",2,2.0,1651,400000
13665,13665,1,"Atascadero, CA",2,2.0,1427,435000
13666,13666,2,"Oceano, CA",2,1.0,633,397000
13667,13667,2,"Paso Robles, CA",3,2.0,1440,404900
13668,13668,1,"Paso Robles, CA",3,1.1,1154,415000
13669,13669,1,"San Miguel, CA",4,2.1,1805,429000
13670,13670,1,"San Miguel, CA",3,2.0,1560,422000
13671,13671,1,"Paso Robles, CA",3,2.0,1505,439000
13672,13672,1,"Arroyo Grande, CA",3,2.0,1556,435000
13673,13673,1,"Atascadero, CA",3,2.1,1801,430000
13674,13674,1,"Los Osos, CA",1,1.0,352,439000
13675,13675,2,"Atascadero, CA",3,3.0,1358,455000
13676,13676,2,"Santa Margarita, CA",2,2.0,1495,399750
13677,13677,2,"Paso Robles, CA",3,2.1,1394,399000
13678,13678,2,"Templeton, CA",3,2.1,1775,445000
13679,13679,2,"San Miguel, CA",4,2.0,1404,399500
13680,13680,1,"Paso Robles, CA",5,4.0,2540,419000
13681,13681,1,"Atascadero, CA",3,1.0,1046,439000
13682,13682,2,"Oceano, CA",3,2.1,1197,399000
13683,13683,1,"Atascadero, CA",2,1.0,960,430000
13684,13684,1,"Atascadero, CA",3,2.0,1041,414900
13685,13685,1,"Atascadero, CA",4,2.0,1440,425000
13686,13686,1,"Paso Robles, CA",3,2.0,1385,439000
13687,13687,2,"Paso Robles, CA",3,2.1,1511,455000
13688,13688,2,"Oceano, CA",2,1.0,911,395000
13689,13689,1,"Nipomo, CA",5,3.0,1929,429000
13690,13690,1,"San Miguel, CA",3,2.0,1534,417000
13691,13691,2,"Paso Robles, CA",3,2.1,1566,445000
13692,13692,2,"Oceano, CA",2,2.0,1016,397000
13693,13693,2,"Cambria, CA",2,1.1,1048,449000
13694,13694,2,"Avila Beach, CA",2,2.0,1536,449000
13695,13695,1,"Oceano, CA",3,1.0,960,444900
13696,13696,2,"Grover Beach, CA",1,1.0,608,455000
13697,13697,2,"San Luis Obispo, CA",2,1.0,1000,450000
13698,13698,2,"Paso Robles, CA",2,1.0,1203,399000
13699,13699,2,"Paso Robles, CA",8,4.0,4356,399000
13700,13700,2,"Santa Margarita, CA",3,2.0,1400,450000
13701,13701,2,"Paso Robles, CA",2,2.0,1344,395000
13702,13702,2,"Paso Robles, CA",3,2.0,1521,452000
13703,13703,1,"Avila Beach, CA",2,2.0,1308,439000
13704,13704,2,"Paso Robles, CA",2,2.1,1044,399000
13705,13705,2,"Paso Robles, CA",2,2.0,1220,399000
13706,13706,2,"Paso Robles, CA",3,2.0,1898,399000
13707,13707,2,"Atascadero, CA",3,2.0,1774,495000
13708,13708,1,"Paso Robles, CA",3,2.1,1640,479900
13709,13709,1,"Oceano, CA",1,1.0,800,475000
13710,13710,1,"Atascadero, CA",3,2.1,1832,476999
13711,13711,4,"San Luis Obispo, CA",2,2.0,1000,449000
13712,13712,1,"Templeton, CA",2,1.0,780,475000
13713,13713,2,"Atascadero, CA",3,3.0,1832,499000
13714,13714,2,"Paso Robles, CA",2,1.0,880,505000
13715,13715,2,"Paso Robles, CA",3,2.0,1568,500000
13716,13716,2,"Paso Robles, CA",4,2.0,2144,499000
13717,13717,2,"Santa Margarita, CA",3,2.1,1532,499000
13718,13718,1,"Oceano, CA",1,1.0,442,459000
13719,13719,1,"Atascadero, CA",3,2.1,1561,485000
13720,13720,1,"Arroyo Grande, CA",3,1.0,1008,465000
13721,13721,1,"Grover Beach, CA",2,2.0,1196,469000
13722,13722,2,"Oceano, CA",3,2.0,1360,495000
13723,13723,2,"Morro Bay, CA",2,1.1,880,500000
13724,13724,2,"Atascadero, CA",3,3.0,1358,455000
13725,13725,1,"Arroyo Grande, CA",2,1.0,1276,489000
13726,13726,2,"Templeton, CA",3,2.1,1775,445000
13727,13727,2,"Templeton, CA",3,2.1,1408,499900
13728,13728,1,"Santa Margarita, CA",3,2.0,1220,475000
13729,13729,1,"Templeton, CA",3,2.0,1483,479000
13730,13730,1,"Paso Robles, CA",3,2.0,1614,479000
13731,13731,1,"Nipomo, CA",2,2.0,1406,479000
13732,13732,2,"Oceano, CA",4,2.0,1580,503000
13733,13733,2,"Atascadero, CA",2,1.1,1204,499000
13734,13734,1,"Grover Beach, CA",2,2.0,1215,470000
13735,13735,1,"Oceano, CA",3,3.0,1493,475000
13736,13736,1,"Atascadero, CA",2,1.0,560,460000
13737,13737,1,"Oceano, CA",3,2.0,1319,484000
13738,13738,2,"Paso Robles, CA",3,2.1,1511,455000
13739,13739,1,"Nipomo, CA",3,2.0,1672,467000
13740,13740,1,"Paso Robles, CA",3,2.0,1424,459000
13741,13741,1,"Paso Robles, CA",2,1.0,1058,474000
13742,13742,1,"Templeton, CA",2,1.0,837,459000
13743,13743,2,"Paso Robles, CA",3,2.1,1566,445000
13744,13744,2,"Cambria, CA",2,1.1,1048,449000
13745,13745,2,"Paso Robles, CA",3,2.0,1320,499000
13746,13746,1,"Templeton, CA",3,2.0,1177,465000
13747,13747,2,"Paso Robles, CA",3,2.0,1326,499900
13748,13748,2,"Avila Beach, CA",2,2.0,1536,449000
13749,13749,2,"Grover Beach, CA",1,1.0,608,455000
13750,13750,2,"San Luis Obispo, CA",2,1.0,1000,450000
13751,13751,1,"Shandon, CA",3,2.0,2022,489000
13752,13752,1,"Shandon, CA",3,2.0,1882,479000
13753,13753,1,"Atascadero, CA",5,2.0,1711,469000
13754,13754,2,"Santa Margarita, CA",3,2.0,1400,450000
13755,13755,2,"Paso Robles, CA",3,2.0,1521,452000
13756,13756,1,"Parkfield, CA",3,3.0,2800,459000
13757,13757,1,"Paso Robles, CA",1,1.1,772,485000
13758,13758,2,"Shandon, CA",5,3.1,3100,555000
13759,13759,2,"Atascadero, CA",3,2.0,1774,495000
13760,13760,1,"Paso Robles, CA",3,2.0,1667,524900
13761,13761,1,"Arroyo Grande, CA",4,1.1,1750,515000
13762,13762,1,"Paso Robles, CA",3,2.0,1500,535000
13763,13763,1,"Paso Robles, CA",3,2.0,1741,525000
13764,13764,4,"San Luis Obispo, CA",4,2.0,1300,550000
13765,13765,1,"Los Osos, CA",3,2.0,1120,539000
13766,13766,1,"Santa Margarita, CA",3,2.1,2400,525000
13767,13767,2,"Paso Robles, CA",3,3.0,1462,547500
13768,13768,2,"Atascadero, CA",3,3.0,1832,499000
13769,13769,2,"Paso Robles, CA",3,2.1,2343,549000
13770,13770,2,"Paso Robles, CA",2,1.0,880,505000
13771,13771,1,"Paso Robles, CA",3,2.0,1576,525000
13772,13772,2,"Los Osos, CA",3,2.0,1450,550000
13773,13773,2,"Paso Robles, CA",3,2.0,1568,500000
13774,13774,2,"Paso Robles, CA",4,2.0,2144,499000
13775,13775,2,"Santa Margarita, CA",3,2.1,1532,499000
13776,13776,2,"Cambria, CA",2,1.1,965,549000
13777,13777,1,"Creston, CA",3,2.0,1400,525000
13778,13778,2,"Oceano, CA",3,2.0,1360,495000
13779,13779,2,"Morro Bay, CA",2,1.1,880,500000
13780,13780,1,"Los Osos, CA",3,2.0,1187,525000
13781,13781,1,"Oceano, CA",3,2.0,1531,539000
13782,13782,2,"Templeton, CA",3,2.1,1408,499900
13783,13783,1,"Templeton, CA",3,2.1,1559,537860
13784,13784,1,"Paso Robles, CA",3,2.0,1430,514000
13785,13785,2,"Paso Robles, CA",3,2.0,1779,549000
13786,13786,2,"Oceano, CA",4,2.0,1580,503000
13787,13787,2,"Morro Bay, CA",1,1.0,1200,550000
13788,13788,2,"Atascadero, CA",2,1.1,1204,499000
13789,13789,1,"Templeton, CA",3,2.1,2012,525000
13790,13790,1,"Paso Robles, CA",3,2.0,1848,509000
13791,13791,2,"Nipomo, CA",3,2.0,1463,549000
13792,13792,1,"Atascadero, CA",3,2.0,1639,534900
13793,13793,1,"Paso Robles, CA",3,2.0,1945,524900
13794,13794,1,"Paso Robles, CA",4,2.1,2928,539900
13795,13795,2,"Cambria, CA",4,2.0,1592,550000
13796,13796,2,"San Miguel, CA",6,3.1,2453,549000
13797,13797,1,"Morro Bay, CA",2,1.0,575,529500
13798,13798,2,"Atascadero, CA",3,2.0,1840,549900
13799,13799,1,"Morro Bay, CA",2,1.0,700,535000
13800,13800,2,"Atascadero, CA",3,2.0,1572,555000
13801,13801,1,"Atascadero, CA",3,2.0,2261,529000
13802,13802,2,"Paso Robles, CA",3,2.1,1889,549000
13803,13803,2,"Paso Robles, CA",3,2.0,1320,499000
13804,13804,2,"Paso Robles, CA",2,2.0,1573,545000
13805,13805,1,"Paso Robles, CA",2,2.1,1692,529000
13806,13806,1,"Cayucos, CA",3,1.1,1500,525000
13807,13807,2,"Grover Beach, CA",4,2.0,1920,549900
13808,13808,1,"San Luis Obispo, CA",2,2.0,1231,529000
13809,13809,2,"Arroyo Grande, CA",3,2.0,1446,545000
13810,13810,2,"Paso Robles, CA",3,2.0,1326,499900
13811,13811,1,"Templeton, CA",3,2.0,1622,523900
13812,13812,1,"Morro Bay, CA",3,2.0,964,538500
13813,13813,1,"Paso Robles, CA",3,2.0,1752,525000
13814,13814,1,"Paso Robles, CA",3,2.1,1780,515000
13815,13815,2,"Creston, CA",6,4.0,2732,549000
13816,13816,2,"Morro Bay, CA",3,2.1,1260,595000
13817,13817,2,"Arroyo Grande, CA",4,2.1,1594,595000
13818,13818,2,"Shandon, CA",5,3.1,3100,555000
13819,13819,2,"Arroyo Grande, CA",3,2.1,1760,599000
13820,13820,1,"Templeton, CA",3,2.0,1700,569000
13821,13821,1,"Los Osos, CA",3,2.0,980,589900
13822,13822,1,"Paso Robles, CA",2,2.0,1408,560000
13823,13823,4,"San Luis Obispo, CA",4,2.0,1300,550000
13824,13824,1,"Arroyo Grande, CA",3,3.0,1434,589000
13825,13825,1,"Santa Margarita, CA",3,2.0,1640,579000
13826,13826,2,"Paso Robles, CA",3,3.0,1462,547500
13827,13827,2,"Grover Beach, CA",4,3.0,1450,599000
13828,13828,1,"Cambria, CA",2,2.0,1327,569000
13829,13829,1,"Grover Beach, CA",3,2.1,1557,586000
13830,13830,1,"Nipomo, CA",3,2.1,1851,569000
13831,13831,2,"Paso Robles, CA",3,2.1,2343,549000
13832,13832,1,"Paso Robles, CA",3,2.1,1966,579000
13833,13833,1,"Arroyo Grande, CA",3,2.0,1687,575000
13834,13834,1,"Paso Robles, CA",4,3.0,2197,575000
13835,13835,2,"Los Osos, CA",3,2.0,1450,550000
13836,13836,1,"San Miguel, CA",3,2.0,1500,573000
13837,13837,1,"Paso Robles, CA",3,2.0,1740,579000
13838,13838,2,"San Luis Obispo, CA",2,2.0,1595,599900
13839,13839,2,"Cambria, CA",2,1.1,965,549000
13840,13840,2,"Pismo Beach, CA",3,3.0,1288,598000
13841,13841,2,"Paso Robles, CA",3,2.0,1779,549000
13842,13842,1,"Creston, CA",3,2.0,1850,559900
13843,13843,2,"Morro Bay, CA",1,1.0,1200,595000
13844,13844,2,"Morro Bay, CA",1,1.0,1200,550000
13845,13845,2,"San Luis Obispo, CA",3,2.0,1150,599000
13846,13846,1,"Nipomo, CA",4,2.0,1378,559000
13847,13847,2,"Paso Robles, CA",4,2.0,1969,595000
13848,13848,2,"Arroyo Grande, CA",3,2.0,1296,599999
13849,13849,1,"Paso Robles, CA",4,3.0,2076,570000
13850,13850,2,"Nipomo, CA",3,2.0,1463,549000
13851,13851,1,"Grover Beach, CA",3,2.0,1497,575000
13852,13852,2,"Atascadero, CA",4,3.0,2118,599000
13853,13853,1,"Atascadero, CA",3,2.0,1639,559000
13854,13854,1,"Morro Bay, CA",3,2.0,1408,579000
13855,13855,2,"Cambria, CA",4,2.0,1592,550000
13856,13856,2,"San Miguel, CA",6,3.1,2453,549000
13857,13857,2,"Atascadero, CA",3,2.0,1840,549900
13858,13858,1,"Pismo Beach, CA",3,2.1,1584,589900
13859,13859,1,"Paso Robles, CA",3,2.0,2021,575000
13860,13860,1,"San Luis Obispo, CA",2,2.1,1341,575000
13861,13861,2,"Atascadero, CA",3,2.0,1572,555000
13862,13862,2,"Paso Robles, CA",3,2.1,1889,549000
13863,13863,2,"Paso Robles, CA",3,3.0,2250,598000
13864,13864,2,"Morro Bay, CA",2,1.0,1177,595000
13865,13865,2,"Paso Robles, CA",2,2.0,1573,545000
13866,13866,2,"Grover Beach, CA",4,2.0,1920,549900
13867,13867,1,"Cambria, CA",3,2.1,1330,569000
13868,13868,2,"San Luis Obispo, CA",3,1.1,1040,595000
13869,13869,1,"Paso Robles, CA",4,3.0,1806,570000
13870,13870,2,"Nipomo, CA",3,3.1,1983,599000
13871,13871,2,"Arroyo Grande, CA",3,2.0,1446,545000
13872,13872,1,"San Luis Obispo, CA",1,1.0,660,589000
13873,13873,2,"Atascadero, CA",4,3.0,2338,599000
13874,13874,1,"Cambria, CA",3,2.0,2376,575500
13875,13875,1,"Paso Robles, CA",5,4.0,2116,559000
13876,13876,1,"Morro Bay, CA",3,1.0,950,569000
13877,13877,2,"Paso Robles, CA",3,3.0,2356,599000
13878,13878,1,"Nipomo, CA",3,2.1,1867,588000
13879,13879,1,"Atascadero, CA",3,2.0,1666,559900
13880,13880,1,"Cambria, CA",3,2.0,1305,585000
13881,13881,1,"Paso Robles, CA",3,2.1,2052,585000
13882,13882,1,"Paso Robles, CA",4,3.1,3984,579900
13883,13883,2,"Atascadero, CA",3,2.0,1532,598000
13884,13884,1,"Paso Robles, CA",3,2.1,2203,575000
13885,13885,2,"Arroyo Grande, CA",3,2.1,1759,599000
13886,13886,1,"Shandon, CA",4,4.0,3494,575000
13887,13887,2,"Creston, CA",6,4.0,2732,549000
13888,13888,2,"Templeton, CA",4,3.0,2373,597000
13889,13889,2,"Templeton, CA",4,3.0,2373,597000
13890,13890,2,"Morro Bay, CA",3,2.1,1260,595000
13891,13891,1,"Nipomo, CA",2,2.0,1429,625000
13892,13892,2,"Arroyo Grande, CA",4,2.1,1594,595000
13893,13893,1,"Paso Robles, CA",4,2.1,2375,619500
13894,13894,2,"Arroyo Grande, CA",3,2.1,1760,599000
13895,13895,1,"Nipomo, CA",2,2.0,1584,621500
13896,13896,1,"Paso Robles, CA",5,3.0,2916,619000
13897,13897,1,"Nipomo, CA",4,3.1,2000,625000
13898,13898,1,"Paso Robles, CA",4,3.0,2168,619900
13899,13899,2,"Grover Beach, CA",3,2.1,1461,650000
13900,13900,2,"Grover Beach, CA",4,3.0,1450,599000
13901,13901,1,"Cambria, CA",2,2.0,1843,639000
13902,13902,1,"Paso Robles, CA",4,2.0,2470,629000
13903,13903,2,"Grover Beach, CA",4,2.1,1750,649000
13904,13904,1,"Oceano, CA",4,2.1,2066,629000
13905,13905,1,"Arroyo Grande, CA",3,2.0,1593,639000
13906,13906,2,"Santa Margarita, CA",5,2.0,2396,654000
13907,13907,1,"Oceano, CA",4,2.1,1984,619900
13908,13908,1,"Atascadero, CA",3,2.1,1872,630000
13909,13909,1,"Los Osos, CA",3,2.0,1505,622000
13910,13910,2,"Morro Bay, CA",3,2.0,1402,649000
13911,13911,1,"Los Osos, CA",3,2.0,1439,639000
13912,13912,1,"Paso Robles, CA",2,1.0,624,629000
13913,13913,2,"Morro Bay, CA",3,2.0,1476,649000
13914,13914,2,"San Luis Obispo, CA",2,2.0,1595,599900
13915,13915,1,"San Luis Obispo, CA",2,1.0,805,634000
13916,13916,2,"Pismo Beach, CA",3,3.0,1288,598000
13917,13917,1,"Cambria, CA",3,2.1,1445,639000
13918,13918,2,"Morro Bay, CA",3,2.0,1320,645000
13919,13919,1,"Morro Bay, CA",3,2.0,1203,615000
13920,13920,1,"Morro Bay, CA",3,2.0,1736,630000
13921,13921,1,"Grover Beach, CA",3,2.1,1678,624900
13922,13922,2,"Morro Bay, CA",1,1.0,1200,595000
13923,13923,2,"San Luis Obispo, CA",3,2.0,1150,599000
13924,13924,1,"Los Osos, CA",3,2.0,1364,629900
13925,13925,2,"San Luis Obispo, CA",4,2.0,1670,649000
13926,13926,1,"San Luis Obispo, CA",3,3.0,2099,625000
13927,13927,2,"San Luis Obispo, CA",4,2.0,1385,654000
13928,13928,2,"Paso Robles, CA",4,2.0,1969,595000
13929,13929,2,"Arroyo Grande, CA",3,2.0,1296,599999
13930,13930,1,"Morro Bay, CA",2,1.0,618,619000
13931,13931,2,"San Miguel, CA",4,2.1,1955,649000
13932,13932,2,"Atascadero, CA",4,3.0,2118,599000
13933,13933,1,"Paso Robles, CA",3,2.0,1869,624000
13934,13934,1,"Cambria, CA",2,1.1,1231,615000
13935,13935,1,"Cambria, CA",3,2.1,1808,639000
13936,13936,1,"Nipomo, CA",3,3.1,2039,614000
13937,13937,2,"Paso Robles, CA",3,3.0,2250,598000
13938,13938,2,"Grover Beach, CA",2,1.0,965,650000
13939,13939,2,"Morro Bay, CA",2,1.0,1177,595000
13940,13940,2,"San Miguel, CA",6,4.0,3030,650000
13941,13941,1,"Cambria, CA",3,3.0,1791,635000
13942,13942,2,"San Luis Obispo, CA",3,1.1,1040,595000
13943,13943,2,"Nipomo, CA",3,3.1,1983,599000
13944,13944,2,"Atascadero, CA",4,3.0,2338,599000
13945,13945,1,"Santa Margarita, CA",5,3.1,2521,620000
13946,13946,2,"Pismo Beach, CA",2,2.0,1188,649000
13947,13947,2,"Paso Robles, CA",3,3.0,2356,599000
13948,13948,1,"Los Osos, CA",2,2.0,1962,639000
13949,13949,1,"San Miguel, CA",5,3.0,3186,610000
13950,13950,1,"Paso Robles, CA",3,2.1,2803,644000
13951,13951,2,"San Luis Obispo, CA",2,2.1,1906,650000
13952,13952,1,"Paso Robles, CA",5,3.0,2456,629000
13953,13953,1,"Grover Beach, CA",3,2.1,1431,619000
13954,13954,1,"Paso Robles, CA",3,2.0,1832,615000
13955,13955,1,"Cambria, CA",3,2.1,1664,629000
13956,13956,2,"Atascadero, CA",3,2.0,1532,598000
13957,13957,1,"Templeton, CA",4,3.0,2373,610000
13958,13958,2,"Arroyo Grande, CA",3,2.1,1759,599000
13959,13959,1,"San Luis Obispo, CA",3,3.0,1843,639000
13960,13960,2,"Grover Beach, CA",3,2.1,1805,649900
13961,13961,1,"Grover Beach, CA",3,2.1,1754,629000
13962,13962,2,"Paso Robles, CA",3,2.0,2092,649000
13963,13963,1,"Oceano, CA",4,2.1,2042,627500
13964,13964,1,"Templeton, CA",3,2.1,1890,625000
13965,13965,1,"Oceano, CA",4,2.1,2042,627500
13966,13966,2,"Templeton, CA",4,3.0,2373,597000
13967,13967,2,"Templeton, CA",4,3.0,2373,597000
13968,13968,1,"Templeton, CA",4,3.0,2373,613000
13969,13969,2,"Nipomo, CA",3,3.0,2325,695000
13970,13970,1,"Paso Robles, CA",3,4.0,2111,687000
13971,13971,1,"Atascadero, CA",4,2.1,2617,665000
13972,13972,2,"San Luis Obispo, CA",3,2.0,1168,699000
13973,13973,1,"Arroyo Grande, CA",3,3.0,1506,688000
13974,13974,1,"Paso Robles, CA",3,2.0,2050,689000
13975,13975,1,"Atascadero, CA",4,3.0,1947,665000
13976,13976,2,"Grover Beach, CA",3,2.1,1461,650000
13977,13977,1,"Atascadero, CA",4,3.0,2700,690000
13978,13978,1,"Atascadero, CA",3,2.0,1752,668500
13979,13979,2,"Grover Beach, CA",3,3.0,2505,699900
13980,13980,2,"Grover Beach, CA",4,2.1,1750,649000
13981,13981,2,"Atascadero, CA",3,2.1,1998,695000
13982,13982,1,"Morro Bay, CA",2,2.0,1300,685000
13983,13983,2,"Santa Margarita, CA",5,2.0,2396,654000
13984,13984,1,"Paso Robles, CA",3,2.0,2378,664000
13985,13985,2,"Morro Bay, CA",3,2.0,1402,649000
13986,13986,2,"Morro Bay, CA",3,2.0,1476,649000
13987,13987,1,"Arroyo Grande, CA",4,2.0,1711,692500
13988,13988,1,"Paso Robles, CA",4,4.0,2393,679000
13989,13989,2,"Morro Bay, CA",3,2.0,1320,645000
13990,13990,1,"Paso Robles, CA",4,3.0,2518,659000
13991,13991,1,"Morro Bay, CA",3,2.0,1316,675000
13992,13992,1,"San Luis Obispo, CA",4,2.0,1615,675000
13993,13993,1,"Atascadero, CA",4,3.0,2475,689000
13994,13994,2,"Cayucos, CA",3,2.0,1309,699000
13995,13995,2,"San Luis Obispo, CA",4,2.0,1670,649000
13996,13996,1,"San Luis Obispo, CA",3,2.0,1792,679900
13997,13997,2,"San Luis Obispo, CA",4,2.0,1385,654000
13998,13998,1,"Morro Bay, CA",3,2.1,1300,689000
13999,13999,1,"Atascadero, CA",4,2.0,1752,687900
14000,14000,2,"Paso Robles, CA",3,2.0,1945,699900
14001,14001,1,"Morro Bay, CA",3,2.0,1340,689900
14002,14002,2,"Arroyo Grande, CA",3,2.1,2671,699900
14003,14003,1,"Morro Bay, CA",2,1.1,1000,675000
14004,14004,2,"Paso Robles, CA",3,2.1,1644,699900
14005,14005,2,"San Luis Obispo, CA",3,2.0,1792,701085
14006,14006,2,"San Miguel, CA",4,2.1,1955,649000
14007,14007,1,"San Miguel, CA",4,2.1,2390,674950
14008,14008,2,"Grover Beach, CA",4,2.0,1584,699000
14009,14009,1,"San Luis Obispo, CA",1,1.0,965,679900
14010,14010,2,"San Miguel, CA",3,2.0,1782,699500
14011,14011,2,"Grover Beach, CA",2,1.0,965,650000
14012,14012,2,"San Miguel, CA",6,4.0,3030,650000
14013,14013,2,"Cayucos, CA",3,2.0,1137,695000
14014,14014,2,"Templeton, CA",3,2.0,2000,699000
14015,14015,1,"Paso Robles, CA",3,2.0,1939,664000
14016,14016,1,"Arroyo Grande, CA",3,2.0,1509,658900
14017,14017,1,"Arroyo Grande, CA",3,2.0,1733,660000
14018,14018,1,"Avila Beach, CA",2,2.0,1400,679000
14019,14019,2,"Paso Robles, CA",5,4.0,3719,699900
14020,14020,1,"Los Osos, CA",4,3.1,2376,685000
14021,14021,2,"San Miguel, CA",4,2.1,2192,698000
14022,14022,2,"Pismo Beach, CA",2,2.0,1188,649000
14023,14023,1,"Paso Robles, CA",3,1.1,2172,669000
14024,14024,1,"Arroyo Grande, CA",3,3.0,2096,675000
14025,14025,2,"Paso Robles, CA",3,2.1,2544,695000
14026,14026,1,"Arroyo Grande, CA",5,2.1,2518,659000
14027,14027,1,"Cayucos, CA",2,2.0,947,659500
14028,14028,2,"San Luis Obispo, CA",2,2.1,1906,650000
14029,14029,1,"Morro Bay, CA",3,2.1,1485,694990
14030,14030,2,"Arroyo Grande, CA",3,2.0,1795,699900
14031,14031,2,"Grover Beach, CA",3,2.1,1805,649900
14032,14032,2,"Paso Robles, CA",3,2.0,2092,649000
14033,14033,2,"Creston, CA",3,2.0,1356,695000
14034,14034,2,"Atascadero, CA",3,2.1,2314,699900
14035,14035,2,"Nipomo, CA",4,3.0,2383,749000
14036,14036,2,"Nipomo, CA",3,3.0,2325,695000
14037,14037,1,"Templeton, CA",3,2.0,1548,725000
14038,14038,2,"Arroyo Grande, CA",3,2.0,2183,749000
14039,14039,1,"Morro Bay, CA",3,2.0,1570,735000
14040,14040,2,"San Luis Obispo, CA",3,2.0,1168,699000
14041,14041,1,"San Luis Obispo, CA",4,2.0,1380,715000
14042,14042,2,"Nipomo, CA",2,2.0,1991,749000
14043,14043,1,"Morro Bay, CA",3,3.0,1835,735900
14044,14044,2,"Atascadero, CA",3,2.0,2246,750000
14045,14045,1,"Pismo Beach, CA",3,2.0,1858,739000
14046,14046,2,"Grover Beach, CA",3,3.0,2505,699900
14047,14047,2,"Atascadero, CA",3,2.1,1998,695000
14048,14048,1,"Nipomo, CA",5,3.0,3528,739000
14049,14049,1,"Morro Bay, CA",3,2.1,1398,710000
14050,14050,2,"Atascadero, CA",4,3.0,2486,749000
14051,14051,2,"Atascadero, CA",4,3.0,2486,749000
14052,14052,1,"Morro Bay, CA",3,2.1,1604,729950
14053,14053,1,"Templeton, CA",3,2.1,1955,710000
14054,14054,2,"San Luis Obispo, CA",3,2.1,1702,749900
14055,14055,2,"Cambria, CA",3,1.1,1500,749000
14056,14056,2,"Pismo Beach, CA",2,1.0,671,749000
14057,14057,2,"Templeton, CA",3,2.0,2350,749000
14058,14058,2,"Atascadero, CA",3,2.1,2440,749500
14059,14059,2,"Cayucos, CA",3,2.0,1309,699000
14060,14060,2,"Paso Robles, CA",3,3.0,2316,749900
14061,14061,2,"Atascadero, CA",3,3.0,2600,750000
14062,14062,1,"San Miguel, CA",3,2.1,2865,720000
14063,14063,1,"San Luis Obispo, CA",5,3.0,2005,730000
14064,14064,2,"San Luis Obispo, CA",3,2.0,1440,750000
14065,14065,2,"Paso Robles, CA",3,2.0,1945,699900
